,Unnamed: 0,Date,Symbol,Open,High,Low,Close,Volume,Compound_x,Negative_x,Neutral_x,Positive_x,Compound_y,Negative_y,Neutral_y,Positive_y
808,441450,2018-07-09,ATLH,440.0,451.0,440.0,449.99,550,0.34,0.0,0.912,0.088,0.34,0.0,0.912,0.088
809,441916,2018-07-10,ATLH,445.0,450.0,445.0,449.75,1000,-0.4767,0.111,0.847,0.042,-0.4767,0.111,0.847,0.042
810,442400,2018-07-11,ATLH,445.0,450.0,433.01,438.64,2100,-0.9001,0.289,0.711,0.0,-0.9001,0.289,0.711,0.0
811,442864,2018-07-12,ATLH,431.0,448.5,431.0,440.0,1500,-0.1901,0.037,0.963,0.0,-0.1901,0.037,0.963,0.0
812,443330,2018-07-13,ATLH,438.0,448.0,435.0,446.5,6000,-0.296,0.046,0.954,0.0,-0.296,0.046,0.954,0.0
813,443808,2018-07-17,ATLH,426.0,439.0,426.0,426.06,800,0.4404,0.0,0.906,0.094,0.4404,0.0,0.906,0.094
814,444310,2018-07-18,ATLH,420.0,445.0,417.0,437.68,1150,-0.0772,0.08,0.849,0.072,-0.0772,0.08,0.849,0.072
815,444823,2018-07-19,ATLH,435.0,454.0,430.0,439.0,1000,0.8689,0.0,0.638,0.362,0.8689,0.0,0.638,0.362
816,445309,2018-07-20,ATLH,417.05,435.0,417.05,423.16,1900,-0.6705,0.119,0.847,0.034,-0.6705,0.119,0.847,0.034
817,445776,2018-07-23,ATLH,422.0,425.0,422.0,423.5,100,-0.875,0.25,0.75,0.0,-0.875,0.25,0.75,0.0
818,446323,2018-07-24,ATLH,440.0,444.0,440.0,443.5,650,-0.4588,0.098,0.857,0.045,-0.4588,0.098,0.857,0.045
819,446863,2018-07-26,ATLH,440.0,440.0,440.0,440.0,100,-0.9313,0.352,0.587,0.061,-0.9313,0.352,0.587,0.061
820,447396,2018-07-27,ATLH,449.0,449.0,440.0,440.67,200,-0.2732,0.113,0.798,0.089,-0.2732,0.113,0.798,0.089
821,447964,2018-07-30,ATLH,445.0,459.0,440.0,455.0,8800,0.4588,0.05,0.8,0.15,0.4588,0.05,0.8,0.15
822,448468,2018-07-31,ATLH,451.0,474.0,451.0,470.0,2500,0.7269,0.0,0.876,0.124,0.7269,0.0,0.876,0.124
823,448976,2018-08-01,ATLH,455.0,455.0,446.5,446.5,4300,0.6597,0.124,0.668,0.208,0.6597,0.124,0.668,0.208
824,449476,2018-08-02,ATLH,448.0,450.05,447.0,450.0,4150,0.1779,0.071,0.84,0.089,0.1779,0.071,0.84,0.089
825,449975,2018-08-03,ATLH,440.0,459.9,430.0,450.97,2700,0.5106,0.087,0.744,0.169,0.5106,0.087,0.744,0.169
826,450465,2018-08-06,ATLH,451.0,451.0,442.0,446.33,1450,-0.9393,0.278,0.722,0.0,-0.9393,0.278,0.722,0.0
827,450961,2018-08-07,ATLH,442.0,442.0,440.0,440.0,900,-0.296,0.072,0.928,0.0,-0.296,0.072,0.928,0.0
828,451449,2018-08-08,ATLH,435.0,440.0,430.0,440.0,1200,-0.3818,0.13,0.799,0.071,-0.3818,0.13,0.799,0.071
829,451962,2018-08-09,ATLH,451.99,454.0,445.0,451.0,250,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
830,452471,2018-08-10,ATLH,435.0,441.0,432.0,440.13,1000,0.0516,0.0,0.959,0.041,0.0516,0.0,0.959,0.041
831,452966,2018-08-13,ATLH,440.0,440.01,440.0,440.0,550,-0.0772,0.09,0.831,0.08,-0.0772,0.09,0.831,0.08
832,453446,2018-08-15,ATLH,0.0,440.0,440.0,440.0,15300,-0.5423,0.149,0.757,0.094,-0.5423,0.149,0.757,0.094
833,453940,2018-08-16,ATLH,432.0,460.0,422.0,443.5,4150,-0.6124,0.167,0.833,0.0,-0.6124,0.167,0.833,0.0
834,454436,2018-08-17,ATLH,445.05,457.0,445.05,457.0,400,-0.1027,0.088,0.833,0.079,-0.1027,0.088,0.833,0.079
835,455382,2018-08-24,ATLH,0.0,457.0,457.0,457.0,200,0.4404,0.0,0.903,0.097,0.4404,0.0,0.903,0.097
836,455873,2018-08-27,ATLH,450.0,450.0,450.0,457.0,50,-0.34,0.131,0.806,0.064,-0.34,0.131,0.806,0.064
837,456426,2018-08-28,ATLH,447.0,447.0,447.0,447.0,100,-0.34,0.082,0.918,0.0,-0.34,0.082,0.918,0.0
838,456986,2018-08-29,ATLH,455.0,455.0,455.0,455.0,100,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
839,457534,2018-08-30,ATLH,450.0,460.0,450.0,451.02,650,-0.2732,0.063,0.937,0.0,-0.2732,0.063,0.937,0.0
840,458087,2018-08-31,ATLH,452.0,452.0,452.0,452.0,150,0.6369,0.06,0.753,0.187,0.6369,0.06,0.753,0.187
841,458622,2018-09-04,ATLH,426.0,433.0,426.0,433.0,500,0.4019,0.0,0.899,0.101,0.4019,0.0,0.899,0.101
842,460096,2018-09-07,ATLH,430.01,430.01,430.01,433.0,50,0.25,0.029,0.922,0.049,0.25,0.029,0.922,0.049
843,460581,2018-09-10,ATLH,412.01,420.0,412.01,414.67,150,-0.296,0.127,0.788,0.086,-0.296,0.127,0.788,0.086
844,461064,2018-09-11,ATLH,430.0,430.0,428.0,428.0,200,0.3818,0.0,0.912,0.088,0.3818,0.0,0.912,0.088
845,461540,2018-09-12,ATLH,435.0,435.0,435.0,435.0,450,-0.6705,0.149,0.801,0.049,-0.6705,0.149,0.801,0.049
846,462032,2018-09-13,ATLH,440.0,440.0,440.0,435.0,50,-0.5574,0.095,0.905,0.0,-0.5574,0.095,0.905,0.0
847,462517,2018-09-14,ATLH,422.0,435.0,415.01,422.51,350,0.4939,0.0,0.904,0.096,0.4939,0.0,0.904,0.096
848,462996,2018-09-17,ATLH,425.0,426.0,425.0,425.45,700,-0.8225,0.249,0.751,0.0,-0.8225,0.249,0.751,0.0
849,463487,2018-09-18,ATLH,430.0,446.48,430.0,445.99,550,0.7845,0.0,0.861,0.139,0.7845,0.0,0.861,0.139
850,463958,2018-09-19,ATLH,440.0,440.0,436.0,436.0,350,-0.5106,0.161,0.725,0.114,-0.5106,0.161,0.725,0.114
851,464447,2018-09-24,ATLH,420.0,420.0,420.0,436.0,50,0.1531,0.087,0.808,0.105,0.1531,0.087,0.808,0.105
852,464989,2018-09-25,ATLH,0.0,436.0,436.0,436.0,2700,0.0772,0.105,0.746,0.149,0.0772,0.105,0.746,0.149
853,465529,2018-09-26,ATLH,449.0,449.0,430.0,441.33,300,-0.34,0.074,0.926,0.0,-0.34,0.074,0.926,0.0
854,466072,2018-09-27,ATLH,439.0,442.0,419.27,429.36,1000,-0.128,0.06,0.87,0.07,-0.128,0.06,0.87,0.07
855,466617,2018-09-28,ATLH,420.0,420.0,420.0,420.0,150,-0.836,0.263,0.737,0.0,-0.836,0.263,0.737,0.0
856,467162,2018-10-01,ATLH,410.0,410.0,410.0,410.0,3000,-0.296,0.089,0.859,0.052,-0.296,0.089,0.859,0.052
857,467632,2018-10-02,ATLH,420.0,420.0,415.0,415.62,900,-0.2732,0.072,0.928,0.0,-0.2732,0.072,0.928,0.0
858,468118,2018-10-03,ATLH,415.5,415.5,415.0,415.36,350,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
859,468594,2018-10-04,ATLH,410.0,420.0,410.0,420.0,400,0.6369,0.0,0.896,0.104,0.6369,0.0,0.896,0.104
860,469076,2018-10-05,ATLH,406.55,406.55,406.55,420.0,50,0.4588,0.0,0.844,0.156,0.4588,0.0,0.844,0.156
861,469582,2018-10-08,ATLH,407.0,420.0,406.5,412.5,7700,0.1027,0.066,0.857,0.077,0.1027,0.066,0.857,0.077
862,470095,2018-10-09,ATLH,415.0,415.0,410.0,410.0,1700,-0.34,0.152,0.777,0.071,-0.34,0.152,0.777,0.071
863,470598,2018-10-10,ATLH,395.0,395.0,395.0,395.0,600,-0.2023,0.083,0.861,0.056,-0.2023,0.083,0.861,0.056
864,471079,2018-10-11,ATLH,386.0,386.0,386.0,386.0,200,-0.6249,0.124,0.876,0.0,-0.6249,0.124,0.876,0.0
865,471569,2018-10-12,ATLH,380.0,380.0,380.0,380.0,1650,0.128,0.113,0.784,0.103,0.128,0.113,0.784,0.103
866,472057,2018-10-15,ATLH,375.0,375.0,362.0,364.0,300,0.7835,0.062,0.672,0.266,0.7835,0.062,0.672,0.266
867,472558,2018-10-16,ATLH,380.0,380.0,379.95,379.98,100,0.0516,0.064,0.867,0.069,0.0516,0.064,0.867,0.069
868,473062,2018-10-17,ATLH,395.0,398.95,395.0,397.57,2150,-0.0516,0.156,0.694,0.15,-0.0516,0.156,0.694,0.15
869,473560,2018-10-18,ATLH,410.0,417.4,405.0,415.74,1950,-0.9169,0.264,0.736,0.0,-0.9169,0.264,0.736,0.0
870,474073,2018-10-19,ATLH,410.0,436.0,410.0,436.0,1850,-0.8689,0.212,0.738,0.05,-0.8689,0.212,0.738,0.05
871,474587,2018-10-22,ATLH,420.0,436.0,416.1,430.0,850,-0.8555,0.273,0.727,0.0,-0.8555,0.273,0.727,0.0
872,475733,2018-10-24,ATLH,435.0,441.0,427.0,435.0,750,-0.9246,0.318,0.601,0.081,-0.9246,0.318,0.601,0.081
873,476314,2018-10-25,ATLH,435.0,435.0,425.0,425.0,1000,-0.3818,0.181,0.702,0.118,-0.3818,0.181,0.702,0.118
874,477485,2018-10-29,ATLH,430.0,431.0,403.75,409.46,5200,-0.8316,0.282,0.718,0.0,-0.8316,0.282,0.718,0.0
875,478008,2018-10-30,ATLH,408.0,408.0,408.0,409.46,3550,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
876,479040,2018-11-01,ATLH,403.0,425.0,403.0,424.33,1450,-0.4215,0.098,0.88,0.022,-0.4215,0.098,0.88,0.022
877,479545,2018-11-05,ATLH,461.0,461.0,445.0,448.33,1050,-0.886,0.219,0.781,0.0,-0.886,0.219,0.781,0.0
878,480029,2018-11-06,ATLH,460.0,460.0,440.1,446.7,700,-0.1027,0.096,0.795,0.109,-0.1027,0.096,0.795,0.109
879,480538,2018-11-07,ATLH,454.99,455.5,446.0,446.0,1600,-0.6858,0.187,0.813,0.0,-0.6858,0.187,0.813,0.0
880,481534,2018-11-09,ATLH,0.0,446.0,446.0,446.0,1000,-0.7579,0.231,0.769,0.0,-0.7579,0.231,0.769,0.0
881,482032,2018-11-12,ATLH,440.51,445.51,440.51,445.0,400,-0.891,0.275,0.725,0.0,-0.891,0.275,0.725,0.0
882,482535,2018-11-13,ATLH,440.0,440.0,440.0,440.0,500,-0.5423,0.134,0.866,0.0,-0.5423,0.134,0.866,0.0
883,483037,2018-11-14,ATLH,435.0,435.0,435.0,435.0,100,-0.8176,0.181,0.819,0.0,-0.8176,0.181,0.819,0.0
884,483557,2018-11-15,ATLH,455.0,455.5,448.05,449.36,450,-0.2263,0.098,0.831,0.071,-0.2263,0.098,0.831,0.071
885,484063,2018-11-16,ATLH,435.0,451.0,435.0,444.0,950,-0.8271,0.244,0.756,0.0,-0.8271,0.244,0.756,0.0
886,484553,2018-11-19,ATLH,440.0,453.0,440.0,449.6,750,0.5859,0.0,0.862,0.138,0.5859,0.0,0.862,0.138
887,485065,2018-11-20,ATLH,448.25,448.5,445.0,446.75,700,-0.4588,0.147,0.853,0.0,-0.4588,0.147,0.853,0.0
888,485554,2018-11-22,ATLH,464.0,465.0,449.0,450.0,1600,-0.5267,0.104,0.896,0.0,-0.5267,0.104,0.896,0.0
889,486042,2018-11-23,ATLH,450.0,450.0,450.0,450.0,500,0.5423,0.0,0.87,0.13,0.5423,0.0,0.87,0.13
890,486529,2018-11-26,ATLH,450.0,450.0,430.0,434.67,1600,-0.6486,0.258,0.603,0.14,-0.6486,0.258,0.603,0.14
891,487083,2018-11-27,ATLH,430.0,439.97,430.0,431.66,950,0.5423,0.0,0.885,0.115,0.5423,0.0,0.885,0.115
892,487638,2018-11-28,ATLH,432.0,432.0,432.0,432.0,200,-0.4939,0.103,0.897,0.0,-0.4939,0.103,0.897,0.0
893,488170,2018-11-29,ATLH,435.0,435.0,433.0,434.33,150,0.6705,0.061,0.72,0.219,0.6705,0.061,0.72,0.219
894,488722,2018-11-30,ATLH,425.0,425.0,425.0,425.0,1000,-0.8807,0.319,0.681,0.0,-0.8807,0.319,0.681,0.0
895,489775,2018-12-04,ATLH,440.0,440.0,439.95,439.99,500,0.4939,0.0,0.856,0.144,0.4939,0.0,0.856,0.144
896,490277,2018-12-05,ATLH,421.01,422.0,420.0,421.33,600,0.7506,0.101,0.616,0.283,0.7506,0.101,0.616,0.283
897,490764,2018-12-06,ATLH,429.0,430.0,429.0,430.0,200,-0.296,0.115,0.807,0.078,-0.296,0.115,0.807,0.078
898,491260,2018-12-07,ATLH,420.01,434.0,420.0,433.67,400,-0.34,0.128,0.785,0.087,-0.34,0.128,0.785,0.087
899,491750,2018-12-10,ATLH,434.0,434.5,421.0,424.67,27800,-0.7351,0.235,0.663,0.102,-0.7351,0.235,0.663,0.102
900,492230,2018-12-11,ATLH,414.0,414.0,410.0,410.0,27300,0.4819,0.044,0.842,0.113,0.4819,0.044,0.842,0.113
901,492717,2018-12-12,ATLH,403.0,404.0,400.0,400.0,350,-0.5994,0.182,0.744,0.074,-0.5994,0.182,0.744,0.074
902,493200,2018-12-13,ATLH,400.0,400.0,400.0,400.0,250,-0.886,0.202,0.798,0.0,-0.886,0.202,0.798,0.0
903,494581,2018-12-18,ATLH,404.99,405.0,404.99,405.0,150,-0.6249,0.135,0.826,0.04,-0.6249,0.135,0.826,0.04
904,495063,2018-12-19,ATLH,399.0,399.0,399.0,399.0,4500,-0.6369,0.183,0.727,0.09,-0.6369,0.183,0.727,0.09
905,495538,2018-12-20,ATLH,400.0,400.0,400.0,400.0,200,-0.0772,0.08,0.846,0.074,-0.0772,0.08,0.846,0.074
906,496013,2018-12-21,ATLH,399.0,399.0,395.0,399.0,800,0.6124,0.0,0.848,0.152,0.6124,0.0,0.848,0.152
907,496474,2018-12-24,ATLH,380.01,380.01,380.0,380.01,150,0.0608,0.076,0.813,0.111,0.0608,0.076,0.813,0.111
908,497001,2018-12-26,ATLH,389.0,389.0,389.0,380.01,50,-0.6705,0.164,0.836,0.0,-0.6705,0.164,0.836,0.0
909,497538,2018-12-27,ATLH,385.0,385.0,385.0,380.01,50,-0.1531,0.207,0.576,0.217,-0.1531,0.207,0.576,0.217
910,498077,2018-12-28,ATLH,365.0,380.0,361.01,361.01,600,-0.8402,0.315,0.608,0.077,-0.8402,0.315,0.608,0.077
911,498619,2018-12-31,ATLH,361.0,378.0,361.0,375.0,1850,0.7351,0.0,0.795,0.205,0.7351,0.0,0.795,0.205
912,500483,2019-01-04,ATLH,393.74,393.74,393.74,393.74,100,0.872,0.0,0.658,0.342,0.872,0.0,0.658,0.342
913,500951,2019-01-07,ATLH,413.4,413.4,390.0,390.0,800,-0.836,0.32,0.68,0.0,-0.836,0.32,0.68,0.0
914,501447,2019-01-08,ATLH,392.5,392.5,390.0,390.64,700,-0.4404,0.132,0.792,0.076,-0.4404,0.132,0.792,0.076
915,503378,2019-01-14,ATLH,394.1,394.1,385.1,385.1,20600,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
916,503857,2019-01-15,ATLH,394.0,394.0,380.1,384.0,700,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
917,504799,2019-01-17,ATLH,380.0,380.0,380.0,380.0,500,-0.6249,0.164,0.779,0.057,-0.6249,0.164,0.779,0.057
918,505270,2019-01-18,ATLH,381.0,387.0,381.0,387.0,900,-0.6597,0.144,0.856,0.0,-0.6597,0.144,0.856,0.0
919,505743,2019-01-21,ATLH,397.9,398.01,397.0,397.0,600,-0.743,0.237,0.687,0.076,-0.743,0.237,0.687,0.076
920,506278,2019-01-22,ATLH,394.49,394.5,383.0,383.25,1000,-0.3818,0.195,0.659,0.147,-0.3818,0.195,0.659,0.147
921,506832,2019-01-23,ATLH,392.75,392.75,388.0,389.98,1000,-0.743,0.13,0.87,0.0,-0.743,0.13,0.87,0.0
922,507376,2019-01-24,ATLH,387.0,387.0,387.0,387.0,200,-0.6597,0.21,0.677,0.114,-0.6597,0.21,0.677,0.114
923,507903,2019-01-25,ATLH,370.0,370.0,370.0,370.0,100,-0.4939,0.194,0.73,0.076,-0.4939,0.194,0.73,0.076
924,508416,2019-01-28,ATLH,377.0,380.0,377.0,380.0,600,0.8555,0.0,0.669,0.331,0.8555,0.0,0.669,0.331
925,508888,2019-01-29,ATLH,378.0,380.0,378.0,380.0,400,-0.6633,0.092,0.908,0.0,-0.6633,0.092,0.908,0.0
926,509376,2019-01-30,ATLH,375.0,375.0,361.0,362.49,7800,-0.7783,0.164,0.792,0.044,-0.7783,0.164,0.792,0.044
927,509871,2019-01-31,ATLH,379.9,380.0,373.99,379.8,2500,0.1027,0.093,0.808,0.1,0.1027,0.093,0.808,0.1
928,510859,2019-02-04,ATLH,381.0,390.0,380.0,390.0,1700,0.6908,0.055,0.754,0.191,0.6908,0.055,0.754,0.191
929,511361,2019-02-06,ATLH,398.85,398.85,385.01,391.01,1000,-0.25,0.103,0.858,0.04,-0.25,0.103,0.858,0.04
930,511853,2019-02-07,ATLH,395.0,395.0,395.0,395.0,5500,0.3612,0.0,0.92,0.08,0.3612,0.0,0.92,0.08
931,512323,2019-02-08,ATLH,386.0,386.0,386.0,386.0,100,-0.7096,0.231,0.653,0.117,-0.7096,0.231,0.653,0.117
932,512797,2019-02-11,ATLH,380.0,391.0,380.0,390.6,2500,-0.1027,0.045,0.955,0.0,-0.1027,0.045,0.955,0.0
933,513259,2019-02-12,ATLH,389.0,390.0,389.0,390.0,700,-0.6249,0.12,0.88,0.0,-0.6249,0.12,0.88,0.0
934,513741,2019-02-13,ATLH,395.0,395.0,395.0,395.0,100,-0.4404,0.135,0.78,0.085,-0.4404,0.135,0.78,0.085
935,514206,2019-02-14,ATLH,384.0,384.0,384.0,384.0,100,-0.5423,0.101,0.899,0.0,-0.5423,0.101,0.899,0.0
936,514654,2019-02-15,ATLH,386.0,386.0,386.0,386.0,100,-0.25,0.162,0.675,0.162,-0.25,0.162,0.675,0.162
937,515111,2019-02-18,ATLH,394.0,394.0,394.0,394.0,100,-0.4588,0.115,0.885,0.0,-0.4588,0.115,0.885,0.0
938,515625,2019-02-19,ATLH,390.0,390.0,390.0,390.0,100,-0.2023,0.113,0.798,0.089,-0.2023,0.113,0.798,0.089
939,517171,2019-02-22,ATLH,380.0,380.0,380.0,380.0,100,-0.4019,0.204,0.632,0.164,-0.4019,0.204,0.632,0.164
940,518198,2019-02-26,ATLH,396.0,399.0,395.0,395.0,1700,-0.4939,0.13,0.782,0.088,-0.4939,0.13,0.782,0.088
941,518698,2019-02-27,ATLH,377.0,377.0,375.25,375.25,700,-0.8442,0.198,0.763,0.04,-0.8442,0.198,0.763,0.04
942,519694,2019-03-01,ATLH,385.0,385.0,385.0,385.0,100,0.765,0.036,0.823,0.141,0.765,0.036,0.823,0.141
943,520174,2019-03-04,ATLH,395.0,395.0,395.0,395.0,100,0.2732,0.143,0.68,0.177,0.2732,0.143,0.68,0.177
944,520668,2019-03-05,ATLH,400.0,400.0,400.0,400.0,500,-0.1027,0.29,0.43,0.281,-0.1027,0.29,0.43,0.281
945,521168,2019-03-06,ATLH,400.0,400.0,400.0,400.0,100,0.5423,0.0,0.896,0.104,0.5423,0.0,0.896,0.104
946,521657,2019-03-07,ATLH,395.0,399.99,395.0,398.33,900,-0.802,0.254,0.697,0.05,-0.802,0.254,0.697,0.05
947,522625,2019-03-11,ATLH,380.33,385.0,380.0,380.0,900,-0.9509,0.42,0.539,0.04,-0.9509,0.42,0.539,0.04
948,524042,2019-03-14,ATLH,385.0,385.0,385.0,385.0,500,-0.1779,0.112,0.809,0.079,-0.1779,0.112,0.809,0.079
949,524520,2019-03-15,ATLH,385.0,385.0,380.0,380.0,400,0.3818,0.097,0.727,0.176,0.3818,0.097,0.727,0.176
950,524984,2019-03-18,ATLH,376.0,376.0,370.0,370.0,300,-0.4019,0.208,0.63,0.162,-0.4019,0.208,0.63,0.162
951,525453,2019-03-19,ATLH,371.0,371.0,370.0,370.44,800,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
952,525925,2019-03-20,ATLH,372.0,375.0,365.0,370.0,2500,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
953,526876,2019-03-22,ATLH,370.0,370.0,360.0,360.0,1200,-0.2732,0.116,0.771,0.113,-0.2732,0.116,0.771,0.113
954,528417,2019-03-27,ATLH,378.0,378.0,378.0,378.0,400,0.6249,0.0,0.873,0.127,0.6249,0.0,0.873,0.127
955,529997,2019-04-01,ATLH,0.0,390.0,390.0,378.0,20000,0.3612,0.0,0.902,0.098,0.3612,0.0,0.902,0.098
956,530942,2019-04-03,ATLH,374.0,374.0,374.0,374.0,100,-0.3818,0.159,0.762,0.079,-0.3818,0.159,0.762,0.079
957,532359,2019-04-08,ATLH,365.01,365.01,360.0,360.0,1100,0.1779,0.08,0.797,0.123,0.1779,0.08,0.797,0.123
958,532855,2019-04-09,ATLH,362.25,365.0,360.0,360.0,1100,-0.3612,0.19,0.633,0.178,-0.3612,0.19,0.633,0.178
959,533346,2019-04-10,ATLH,374.9,375.0,366.0,375.0,800,0.7783,0.0,0.786,0.214,0.7783,0.0,0.786,0.214
960,534313,2019-04-12,ATLH,375.0,375.0,375.0,375.0,2000,-0.0258,0.043,0.917,0.04,-0.0258,0.043,0.917,0.04
961,535282,2019-04-16,ATLH,380.0,380.0,380.0,380.0,300,-0.8834,0.238,0.69,0.072,-0.8834,0.238,0.69,0.072
962,537677,2019-04-23,ATLH,383.0,390.0,383.0,388.44,900,-0.0516,0.077,0.851,0.072,-0.0516,0.077,0.851,0.072
963,538214,2019-04-24,ATLH,385.0,407.86,381.0,396.18,5100,0.5267,0.0,0.909,0.091,0.5267,0.0,0.909,0.091
964,538752,2019-04-25,ATLH,405.0,409.0,386.0,388.7,7800,-0.2263,0.09,0.818,0.092,-0.2263,0.09,0.818,0.092
965,539283,2019-04-26,ATLH,395.0,399.99,394.0,399.86,700,-0.25,0.077,0.923,0.0,-0.25,0.077,0.923,0.0
966,539833,2019-04-29,ATLH,400.0,402.0,400.0,400.1,3100,0.6908,0.061,0.766,0.173,0.6908,0.061,0.766,0.173
967,540306,2019-04-30,ATLH,400.0,400.0,400.0,400.0,600,-0.6486,0.125,0.875,0.0,-0.6486,0.125,0.875,0.0
968,540777,2019-05-02,ATLH,395.0,401.0,395.0,401.0,1000,-0.1531,0.082,0.851,0.066,-0.1531,0.082,0.851,0.066
969,541238,2019-05-03,ATLH,396.0,396.0,394.0,394.0,700,-0.3612,0.211,0.607,0.182,-0.3612,0.211,0.607,0.182
970,541707,2019-05-06,ATLH,394.0,394.0,394.0,394.0,300,0.3612,0.107,0.747,0.146,0.3612,0.107,0.747,0.146
971,542147,2019-05-07,ATLH,386.0,394.0,386.0,394.0,300,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
972,542603,2019-05-08,ATLH,381.0,390.0,379.0,389.99,1700,-0.7003,0.121,0.825,0.054,-0.7003,0.121,0.825,0.054
973,543057,2019-05-09,ATLH,390.0,399.0,390.0,395.0,10500,-0.8074,0.169,0.775,0.056,-0.8074,0.169,0.775,0.056
974,543489,2019-05-10,ATLH,395.0,400.0,395.0,399.6,700,0.2023,0.0,0.921,0.079,0.2023,0.0,0.921,0.079
975,543958,2019-05-13,ATLH,386.0,390.0,385.0,389.07,2600,-0.5859,0.134,0.866,0.0,-0.5859,0.134,0.866,0.0
976,544425,2019-05-14,ATLH,390.0,390.0,379.0,379.0,10700,-0.7269,0.271,0.65,0.079,-0.7269,0.271,0.65,0.079
977,544890,2019-05-15,ATLH,390.0,394.0,389.0,390.27,3800,-0.296,0.049,0.951,0.0,-0.296,0.049,0.951,0.0
978,545353,2019-05-16,ATLH,382.0,395.0,382.0,390.0,1500,-0.25,0.065,0.935,0.0,-0.25,0.065,0.935,0.0
979,545821,2019-05-17,ATLH,382.0,390.0,382.0,387.0,2300,-0.34,0.209,0.612,0.179,-0.34,0.209,0.612,0.179
980,546306,2019-05-20,ATLH,390.0,390.0,389.0,390.0,2400,-0.8677,0.259,0.741,0.0,-0.8677,0.259,0.741,0.0
981,546784,2019-05-21,ATLH,390.0,390.0,390.0,390.0,2000,-0.296,0.154,0.756,0.09,-0.296,0.154,0.756,0.09
982,547271,2019-05-22,ATLH,396.0,396.2,390.0,393.13,3000,0.1779,0.108,0.751,0.141,0.1779,0.108,0.751,0.141
983,547769,2019-05-23,ATLH,399.0,399.0,390.5,396.96,2300,0.7783,0.021,0.839,0.14,0.7783,0.021,0.839,0.14
984,548239,2019-05-24,ATLH,396.0,399.0,395.0,397.13,1800,0.8316,0.042,0.764,0.194,0.8316,0.042,0.764,0.194
985,548715,2019-05-27,ATLH,399.0,399.0,397.13,398.0,1500,-0.5267,0.218,0.632,0.149,-0.5267,0.218,0.632,0.149
986,549245,2019-05-28,ATLH,382.25,399.0,382.25,396.75,3300,0.3612,0.0,0.925,0.075,0.3612,0.0,0.925,0.075
987,549777,2019-05-29,ATLH,396.75,405.0,396.75,397.77,3500,-0.3818,0.163,0.714,0.122,-0.3818,0.163,0.714,0.122
988,550305,2019-05-30,ATLH,330.0,333.0,315.0,322.0,5300,0.4215,0.0,0.899,0.101,0.4215,0.0,0.899,0.101
989,550816,2019-06-03,ATLH,312.0,320.0,306.0,319.0,2400,0.5423,0.0,0.907,0.093,0.5423,0.0,0.907,0.093
990,551276,2019-06-10,ATLH,317.0,317.0,309.0,312.75,3800,-0.3182,0.073,0.927,0.0,-0.3182,0.073,0.927,0.0
991,551730,2019-06-11,ATLH,297.13,312.0,297.13,312.0,4500,-0.2023,0.202,0.591,0.207,-0.2023,0.202,0.591,0.207
992,552197,2019-06-12,ATLH,312.0,312.3,297.0,310.5,2700,-0.5859,0.259,0.568,0.173,-0.5859,0.259,0.568,0.173
993,552679,2019-06-13,ATLH,310.0,310.0,309.9,309.98,6300,0.4939,0.038,0.865,0.097,0.4939,0.038,0.865,0.097
994,553161,2019-06-14,ATLH,309.0,324.0,309.0,321.29,5500,0.1779,0.052,0.877,0.071,0.1779,0.052,0.877,0.071
995,553651,2019-06-17,ATLH,320.0,325.0,320.0,325.0,23200,-0.5859,0.17,0.73,0.099,-0.5859,0.17,0.73,0.099
996,554123,2019-06-18,ATLH,325.0,325.0,310.0,310.0,5600,-0.4939,0.18,0.755,0.065,-0.4939,0.18,0.755,0.065
997,554585,2019-06-19,ATLH,315.0,315.0,310.0,310.0,1000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
998,555066,2019-06-20,ATLH,322.0,322.0,311.0,311.0,1100,-0.6124,0.143,0.808,0.049,-0.6124,0.143,0.808,0.049
999,555532,2019-06-21,ATLH,311.0,311.0,309.0,309.0,600,-0.7184,0.171,0.829,0.0,-0.7184,0.171,0.829,0.0
1000,556001,2019-06-24,ATLH,302.0,308.0,302.0,308.0,1200,-0.25,0.208,0.614,0.178,-0.25,0.208,0.614,0.178
1001,556544,2019-06-25,ATLH,310.0,314.0,309.0,309.0,3500,0.7506,0.074,0.684,0.242,0.7506,0.074,0.684,0.242
1002,557099,2019-06-26,ATLH,302.0,310.0,300.0,300.0,3100,0.4215,0.062,0.795,0.142,0.4215,0.062,0.795,0.142
1003,557637,2019-06-27,ATLH,299.0,312.0,299.0,308.0,2300,-0.0258,0.137,0.699,0.164,-0.0258,0.137,0.699,0.164
1004,558180,2019-06-28,ATLH,300.0,323.0,300.0,321.67,5500,0.5994,0.0,0.86,0.14,0.5994,0.0,0.86,0.14
